1526631745.9300844669,0,0,0,0
1526631746.0293028355,0.0075089251622557640076,-0.0063074924983084201813,-0.0017989720217883586884,0.0026441880442750350343
1526631746.1300127506,0.023568147793412208557,-0.011878857389092445374,-0.0081207053735852241516,0.0072251369508224885102
1526631746.231367588,0.058873496949672698975,-0.011019509285688400269,-0.011965397745370864868,0.014997002140255793687
1526631746.3485691547,0.095204174518585205078,-0.0084365531802177429199,-0.016875412315130233765,0.023109242766832942956
1526631746.422454834,0.14066915214061737061,-0.005514619871973991394,-0.023048000410199165344,0.032864642613537810301
1526631746.6325657368,0.19686700403690338135,0.0063026566058397293091,-0.03172475472092628479,0.046962831830477447248
1526631746.7369735241,0.25331968069076538086,0.01927621103823184967,-0.04040284082293510437,0.061134830015910190948
1526631746.8222644329,0.41365268826484680176,0.016781283542513847351,-0.042037483304738998413,0.088903682437268649608
1526631746.9283547401,0.49035477638244628906,0.026758378371596336365,-0.052789933979511260986,0.1034899614130236345
1526631747.0243866444,0.56706184148788452148,0.038504377007484436035,-0.063562497496604919434,0.11829272747206764915
1526631747.2233910561,0.65823930501937866211,0.053254820406436920166,-0.071479432284832000732,0.1380143959458448033
1526631747.3266658783,0.75105762481689453125,0.080652616918087005615,-0.079952351748943328857,0.15763178945787495455
1526631747.4124088287,0.8388569951057434082,0.11647297441959381104,-0.090196624398231506348,0.1768253409642246976
1526631747.5313429832,0.9199988245964050293,0.15437197685241699219,-0.10102702677249908447,0.19584919587460797308
1526631747.7353255749,1.024677276611328125,0.19962579011917114258,-0.1054658740758895874,0.22185893017805066729
1526631747.8194580078,1.1282743215560913086,0.24842049181461334229,-0.11031530052423477173,0.2475674278268333306
1526631747.9453573227,1.2305965423583984375,0.29914224147796630859,-0.11547255516052246094,0.27294028636967132551
1526631748.0393798351,1.3249138593673706055,0.34934788942337036133,-0.11955647170543670654,0.29675786769331441439
1526631748.1243994236,1.6357011795043945312,0.45496791601181030273,-0.090430229902267456055,0.34538510390232896041
1526631748.3239150047,1.7545075416564941406,0.52706378698348999023,-0.088660232722759246826,0.37808186657299525102
1526631748.4167280197,1.8465437889099121094,0.58650606870651245117,-0.089837543666362762451,0.40190603552246867425
1526631748.5203619003,1.9366945028305053711,0.64865010976791381836,-0.091390728950500488281,0.42568075712063352389
