1526631743.815384388,3015.9328138146665879,699.35620730323716998,0,2.522096626104983752
1526631743.858328104,3015.9330816737783607,699.35610089031979442,0,2.5224170597766439883
1526631743.9133434296,3015.9330935564648826,699.35566030768677592,0,2.5224479978669367419
1526631743.9559297562,3015.9328226253564935,699.35499248653650284,0,2.5221755722863341553
1526631744.009427309,3015.9322348914283793,699.35446737194433808,0,2.5219078064032203201
1526631744.0612435341,3015.9315352816483937,699.35444325814023614,0,2.5218286071665820813
1526631744.1052834988,3015.9309301293396857,699.35489682154729962,0,2.5219756890646150005
1526631744.144690752,3015.9304520033765584,699.3556045638397336,0,2.5222841429882754127
1526631744.2179188728,3015.929716309387004,699.35634866496548057,0,2.5226012403758031333
1526631744.250269413,3015.9284919021592941,699.35703305387869477,0,2.5228452309998741221
1526631744.3262042999,3015.9267245216469746,699.35765971895307302,0,2.5229982606483840613
1526631744.3583984375,3015.9245369803975336,699.35875135799869895,0,2.5235609939295087223
1526631744.4208333492,3015.9222031488607172,699.36057085264474154,0,2.5238104793213032018
1526631744.4643609524,3015.9195937055337708,699.36289845034480095,0,2.524249201740539128
1526631744.5086808205,3015.9165328394155949,699.36570151476189494,0,2.5249111515616662338
1526631744.5623130798,3015.9129054439545143,699.3690484743565321,0,2.525670822262891857
1526631744.6147418022,3015.9086368358402979,699.37262328807264566,0,2.5264575275033669399
1526631744.6579430103,3015.9036504873365629,699.37646491732448339,0,2.527249447072061006
1526631744.7113382816,3015.8979419116221834,699.38064886769279838,0,2.5280437976749627893
1526631744.764288187,3015.8915813209023327,699.38527494110167027,0,2.5289640340422501197
1526631744.8177192211,3015.8845613787998445,699.39030221244320273,0,2.5300563387552994499
1526631744.8590087891,3015.876900012139231,699.39583688415586948,0,2.5313498372752576415
1526631744.9115197659,3015.8685615687572863,699.4019128130748868,0,2.53282518510573329
1526631744.9634039402,3015.8594541354977991,699.40850154450163245,0,2.5344105339878306715
1526631745.0062944889,3015.8495142367610242,699.41544880997389555,0,2.5360465726942877929
1526631745.0604057312,3015.8387671941891313,699.42284738039597869,0,2.5377450096442162319
1526631745.1143064499,3015.8272314154019114,699.43077460303902626,0,2.5395507682686608852
1526631745.1563518047,3015.814921975688776,699.43945431150496006,0,2.5415107134505627862
1526631745.2214252949,3015.8017676074523479,699.44866358768194914,0,2.5436708865916188849
1526631745.2645270824,3015.7877395887044258,699.45851050224155188,0,2.5460222821244995473
1526631745.3204007149,3015.7727838493010495,699.46895045088604093,0,2.5485255825633603699
1526631745.3623008728,3015.7566899682860821,699.48028304101899266,0,2.5512041595074959055
1526631745.4153547287,3015.739552317711059,699.49216063693165779,0,2.5539667723621453099
1526631745.4584608078,3015.7213115775957704,699.50456756353378296,0,2.556860096799107307
1526631745.5105359554,3015.7020455189922359,699.51748258993029594,0,2.5599144247877863023
1526631745.5643455982,3015.6819211072579492,699.53086306434124708,0,2.5631349110359558097
1526631745.596498251,3015.6610014791949652,699.54490097612142563,0,2.5665699107632051756
1526631745.6603925228,3015.6394022874883376,699.55926831066608429,0,2.5701806178651622758
1526631745.7144291401,3015.6170623781799804,699.57407144689932466,0,2.5739066890315598357
1526631745.7573404312,3015.5940588997036684,699.58930913126096129,0,2.5777624098870468572
1526631745.8102936745,3015.5703226487094071,699.6048848694190383,0,2.5818021472807437533
1526631745.8423955441,3015.5457558903144673,699.62088122963905334,0,2.5860496741853116198
1526631745.9083747864,3015.5204836085322313,699.63730949303135276,0,2.5904907765695091015
1526631745.9614100456,3015.4945761882117949,699.65404648752883077,0,2.5951675212490852296
1526631746.003433466,3015.4677984719746746,699.67104168841615319,0,2.6000431880324690326
1526631746.0622820854,3015.4403174867620692,699.6881392952054739,0,2.6051090212311205363
1526631746.1152522564,3015.412220833793981,699.70533677143976092,0,2.6103633713867244737
1526631746.1622936726,3015.3834746156644542,699.72254148963838816,0,2.6158240485545523057
1526631746.204990387,3015.3539427663490642,699.73999748891219497,0,2.621507205879005209
1526631746.2633085251,3015.3239163363177795,699.75744267692789435,0,2.6274427951648160473
1526631746.3153288364,3015.2933775397541467,699.77495499514043331,0,2.6336128177215263335
1526631746.3591291904,3015.2625706914113835,699.7926791119389236,0,2.639995740601848162
1526631746.4123532772,3015.2313660981308203,699.81037198612466455,0,2.6466217571815393583
1526631746.4647858143,3015.1995689432660583,699.82817988283932209,0,2.6534298713971935513
1526631746.5096187592,3015.1671035457402468,699.84613509755581617,0,2.6603707103277334234
1526631746.5608897209,3015.1338729270792101,699.8640151284635067,0,2.6674825041014256222
1526631746.6123805046,3015.0997171271592379,699.8818247988820076,0,2.6747129446769903893
1526631746.6643834114,3015.064922891499009,699.89944740477949381,0,2.6820804198136816154
1526631746.7166693211,3015.0295818604936358,699.91689476370811462,0,2.6896181050266285695
1526631746.7684838772,3014.9939031692047138,699.9343154476955533,0,2.6973879530814635075
1526631746.8099956512,3014.957589857862331,699.95190065121278167,0,2.7054084633163419937
1526631746.8553233147,3014.9208600847923663,699.96965125808492303,0,2.7136498804156969911
1526631746.9176979065,3014.8836807596671861,699.98734817188233137,0,2.7220448391384457487
1526631746.9604332447,3014.8458969554340001,700.00483749760314822,0,2.7305024306071041806
1526631747.0140252113,3014.8073058450536337,700.02194838132709265,0,2.7389514083697585889
1526631747.0553412437,3014.7680815455969423,700.03860921319574118,0,2.7474498208730535609
1526631747.1084311008,3014.7283267446327955,700.05504239583387971,0,2.7559981360921201876
1526631747.160597086,3014.6881980801990721,700.07127311825752258,0,2.764693853948376745
1526631747.2128562927,3014.6475913316244259,700.0872187651693821,0,2.7735268357718356746
